,Date,Entry_Price,Exit_Price,Exit_date,Ret,Shares,Signal,Ticker
145069,2014-12-09,154.45,153.1,2014-12-23,0.008817766165904573,28703.135453837604,Sell,HINDALCO
191225,2014-12-09,90.65,100.5,2014-12-23,-0.09800995024875614,48904.57000380824,Sell,JSWENERGY
334808,2014-12-09,1034.45,1043.05,2014-12-23,-0.008245050572839197,4285.5616712699675,Sell,TORNTPHARM
245645,2014-12-23,205.35,210.1,2015-01-06,0.023131239347455645,21511.827340056458,Buy,PCJEWELLER
131512,2014-12-23,979.8,952.0,2015-01-06,-0.02837313737497449,4508.525968851392,Buy,GODREJCP
141414,2014-12-23,65.3,67.0,2015-01-06,0.026033690658499253,67648.60251578245,Buy,HDIL
98467,2014-12-23,178.55,179.0,2015-01-06,0.00252030243629231,24740.7098531537,Buy,CROMPGREAV
351961,2014-12-23,330.65,328.95,2015-01-06,-0.005141388174807138,13359.908496236485,Buy,UPL
186364,2014-12-23,145.85,152.65,2015-01-06,0.0466232430579363,30287.649943644796,Buy,JINDALSTEL
248824,2014-12-23,208.0,205.45,2015-01-06,-0.012259615384615397,21237.758385964393,Buy,PETRONET
145079,2014-12-23,153.1,153.4,2015-01-06,0.0019595035924233617,28853.388270937907,Buy,HINDALCO
163300,2014-12-23,35.35,36.05,2015-01-06,0.019801980198019598,124963.33081416106,Buy,IFCI
127638,2014-12-23,17.3,17.35,2015-01-06,0.0028901734104047616,255344.1470682424,Buy,GMRINFRA
142757,2014-12-23,3137.45,3014.4,2015-01-06,0.04082072717622065,1407.975822492978,Sell,HEROMOTOCO
108663,2014-12-23,133.5,133.65,2015-01-06,-0.001122334455667784,33089.54115565988,Sell,DLF
64811,2014-12-23,18538.25,19188.7,2015-01-06,-0.033897554289764376,238.2886056817981,Sell,BOSCHLTD
342443,2014-12-23,246.05,268.05,2015-01-06,-0.08207423988061924,17953.479960498244,Sell,TVSMOTOR
223925,2014-12-23,36935.65,37460.0,2015-01-06,-0.013997597437266363,119.59864641019159,Sell,MRF
302223,2014-12-23,915.85,925.9,2015-01-06,-0.010854303920509678,4823.337603625696,Sell,STAR
176921,2014-12-23,336.0,341.55,2015-01-06,-0.01624945103205977,13147.183762739862,Sell,INFRATEL
365962,2014-12-23,964.3,979.55,2015-01-06,-0.015568373232606847,4580.9952756202365,Sell,WOCKPHARMA
16663,2014-12-23,2288.75,2324.45,2015-01-06,-0.015358471896577575,1930.0726354038638,Sell,AJANTPHARM
182052,2014-12-23,395.95,421.6,2015-01-06,-0.06083965844402284,11156.594883900982,Sell,JETAIRWAYS
182061,2015-01-06,421.6,434.45,2015-01-20,0.03047912713472467,10467.686054552512,Buy,JETAIRWAYS
189499,2015-01-06,26.0,26.7,2015-01-20,0.026923076923076827,169737.5554076669,Buy,JPASSOCIAT
289208,2015-01-06,29.75,29.3,2015-01-20,-0.015126050420168013,148342.0652302299,Buy,SOUTHBANK
261590,2015-01-06,79.6,80.6,2015-01-20,0.012562814070351758,55441.91508290627,Buy,RCOM
141423,2015-01-06,67.0,78.75,2015-01-20,0.17537313432835822,65868.30508357222,Buy,HDIL
327064,2015-01-06,396.5,402.0,2015-01-20,0.013871374527112179,11130.331502142091,Buy,TATASTEEL
127647,2015-01-06,17.35,16.9,2015-01-20,-0.025936599423631246,254361.75450140281,Buy,GMRINFRA
147516,2015-01-06,67.25,70.5,2015-01-20,0.048327137546468446,65623.44149590096,Buy,IBREALEST
209255,2015-01-06,447.55,490.45,2015-01-20,0.095855211708189,9860.74503541356,Buy,LICHSGFIN
193852,2015-01-06,1358.95,1540.8,2015-01-20,0.13381654954192568,3247.4899301661862,Buy,JUSTDIAL
31148,2015-01-06,89.35,93.35,2015-01-20,-0.04284949116229242,49392.013884715605,Sell,ANDHRABANK
20186,2015-01-06,124.5,130.45,2015-01-20,-0.04561134534304323,35447.20032609911,Sell,ALBK
351177,2015-01-06,225.05,240.5,2015-01-20,-0.06424116424116422,19609.7597893772,Sell,UNIONBANK
191244,2015-01-06,96.9,109.95,2015-01-20,-0.11869031377899042,45543.61651805303,Sell,JSWENERGY
24877,2015-01-06,790.7,832.05,2015-01-20,-0.04969653266029672,5581.353788540962,Sell,AMARAJABAT
103902,2015-01-06,118.6,118.15,2015-01-20,0.003808717731696998,37210.593934227145,Sell,DCBBANK
304891,2015-01-06,350.05,409.7,2015-01-20,-0.14559433731999016,12607.27450535449,Sell,SUNTV
242235,2015-01-06,322.4,328.65,2015-01-20,-0.019017191541153222,13688.512532876362,Sell,ORIENTBANK
179125,2015-01-06,237.1,253.55,2015-01-20,-0.06487872214553347,18613.14399240548,Sell,IRB
225378,2015-01-06,77.0,74.95,2015-01-20,0.02735156771180791,57313.97974804336,Sell,NCC
141433,2015-01-20,78.75,105.15,2015-02-03,0.33523809523809533,56730.59706467311,Buy,HDIL
338700,2015-01-20,33.85,34.6,2015-02-03,0.02215657311669128,131980.34029078306,Buy,TV18BRDCST
148380,2015-01-20,597.1,603.45,2015-02-03,0.010634734550326597,7482.054126349032,Buy,IBULHSGFIN
298411,2015-01-20,1124.3,1173.1,2015-02-03,0.04340478519967972,3973.6142656257293,Buy,SRTRANSFIN
191254,2015-01-20,109.95,112.85,2015-02-03,0.026375625284219995,40632.41945286955,Buy,JSWENERGY
255818,2015-01-20,147.4,147.2,2015-02-03,-0.0013568521031208647,30308.91803828363,Buy,POWERGRID
158338,2015-01-20,171.4,173.25,2015-02-03,0.010793465577596306,26064.9621869487,Buy,IDFC
147526,2015-01-20,70.5,81.45,2015-02-03,0.15531914893617027,63369.28395521996,Buy,IBREALEST
103177,2015-01-20,254.15,265.85,2015-02-03,0.04603580562659859,17578.33767004921,Buy,DABUR
204574,2015-01-20,152.7,139.55,2015-02-03,-0.08611656843483939,29256.938564787215,Buy,KTKBANK
289218,2015-01-20,29.3,27.5,2015-02-03,0.06545454545454543,152475.5808478842,Sell,SOUTHBANK
365981,2015-01-20,1102.75,1181.7,2015-02-03,-0.06681052720656688,4051.266850004994,Sell,WOCKPHARMA
248843,2015-01-20,195.75,181.55,2015-02-03,0.07821536766730919,22822.653991535157,Sell,PETRONET
78400,2015-01-20,827.55,820.25,2015-02-03,0.00889972569338604,5398.507061619247,Sell,CEATLTD
334837,2015-01-20,1139.8,1135.3,2015-02-03,0.0039637100325904395,3919.5775739980763,Sell,TORNTPHARM
193862,2015-01-20,1540.8,1569.4,2015-02-03,-0.018223524913979938,2899.490212125524,Sell,JUSTDIAL
103912,2015-01-20,118.15,119.9,2015-02-03,-0.014595496246872397,37812.39541974614,Sell,DCBBANK
145098,2015-01-20,144.7,146.45,2015-02-03,-0.011949470809149876,30874.461083918504,Sell,HINDALCO
342462,2015-01-20,308.95,285.25,2015-02-03,0.08308501314636274,14460.380381430676,Sell,TVSMOTOR
182071,2015-01-20,434.45,495.35,2015-02-03,-0.12294337337236305,10283.196038308222,Sell,JETAIRWAYS
141442,2015-02-03,105.15,117.6,2015-02-18,0.11840228245363749,42658.09964373869,Buy,HDIL
127666,2015-02-03,19.15,18.6,2015-02-18,-0.028720626631853596,234229.72206470623,Buy,GMRINFRA
9486,2015-02-03,641.6,665.75,2015-02-18,0.03764027431421435,6991.114678209357,Buy,ADANIENT
351989,2015-02-03,416.3,417.85,2015-02-18,0.0037232764833052823,10774.679744268855,Buy,UPL
163328,2015-02-03,39.35,37.6,2015-02-18,-0.044472681067344366,113989.8139145902,Buy,IFCI
273133,2015-02-03,500.8,457.35,2015-02-18,-0.08676118210862616,8956.667686779401,Buy,RELINFRA
189518,2015-02-03,27.25,25.3,2015-02-18,-0.07155963302752288,164605.4744051055,Buy,JPASSOCIAT
147535,2015-02-03,81.45,80.9,2015-02-18,-0.006752608962553697,55070.58535959636,Buy,IBREALEST
225397,2015-02-03,72.65,78.5,2015-02-18,0.08052305574673091,61741.21373075188,Buy,NCC
313845,2015-02-03,460.25,463.35,2015-02-18,0.006735469853340614,9745.788544354426,Buy,TATACHEM
368841,2015-02-03,807.15,819.65,2015-02-18,-0.015250411761117522,5557.2064393720175,Sell,YESBANK
324297,2015-02-03,358.3,350.15,2015-02-18,0.02327573896901347,12518.8366663107,Sell,TATAMTRDVR
20205,2015-02-03,111.15,111.0,2015-02-18,0.0013513513513514486,40355.368218975476,Sell,ALBK
148389,2015-02-03,603.45,635.15,2015-02-18,-0.049909470203888695,7433.091685374304,Sell,IBULHSGFIN
342471,2015-02-03,285.25,301.75,2015-02-18,-0.05468102734051372,15724.79992125898,Sell,TVSMOTOR
344563,2015-02-03,983.1,970.1,2015-02-18,0.013400680342232851,4562.607239893321,Sell,UBL
59475,2015-02-03,371.55,352.0,2015-02-18,0.05553977272727284,12072.397194291816,Sell,BHARTIARTL
155518,2015-02-03,154.1,159.45,2015-02-18,-0.03355283788021324,29107.71692108452,Sell,IDEA
351196,2015-02-03,205.0,178.3,2015-02-18,0.1497476163768927,21880.483792873776,Sell,UNIONBANK
242254,2015-02-03,266.3,240.35,2015-02-18,0.10796754732681513,16843.782116181465,Sell,ORIENTBANK
182090,2015-02-18,413.2,416.6,2015-03-04,0.00822846079380457,10795.621728835189,Buy,JETAIRWAYS
141452,2015-02-18,117.6,113.75,2015-03-04,-0.03273809523809523,37931.5552581182,Buy,HDIL
245683,2015-02-18,243.65,265.45,2015-03-04,0.08947260414529024,18308.027491708188,Buy,PCJEWELLER
244685,2015-02-18,11775.65,12437.5,2015-03-04,0.056204965331000833,378.81143702086086,Buy,PAGEIND
200439,2015-02-18,900.9,959.7,2015-03-04,0.06526806526806528,4951.438448612165,Buy,KSCL
293916,2015-02-18,919.25,943.35,2015-03-04,0.026217024748436346,4852.5982032686425,Buy,SRF
189528,2015-02-18,25.3,28.0,2015-03-04,0.10671936758893286,176314.26475710276,Buy,JPASSOCIAT
40556,2015-02-18,185.9,174.3,2015-03-04,-0.06239913932221619,23995.43248173588,Buy,APOLLOTYRE
357106,2015-02-18,250.5,267.1,2015-03-04,0.06626746506986048,17807.388815787224,Buy,VOLTAS
171271,2015-02-18,104.6,103.6,2015-03-04,-0.009560229445506718,42645.802087521035,Buy,INDIACEM
330167,2015-02-18,2635.65,2746.0,2015-03-04,-0.04018572469045878,1692.4670947791626,Sell,TCS
213102,2015-02-18,1681.85,1787.25,2015-03-04,-0.05897328297664017,2652.2881935694027,Sell,LUPIN
347648,2015-02-18,3110.0,3310.3,2015-03-04,-0.06050811104733711,1434.3250477024758,Sell,ULTRACEMCO
216464,2015-02-18,3564.95,3678.4,2015-03-04,-0.030842214006089663,1251.2800735928133,Sell,MARUTI
2252,2015-02-18,1824.3,1727.4,2015-03-04,0.05609586662035415,2445.184946749274,Sell,ABIRLANUVO
27251,2015-02-18,270.1,274.65,2015-03-04,-0.016566539231749333,16515.182889132542,Sell,AMBUJACEM
69538,2015-02-18,2055.8,2152.5,2015-03-04,-0.04492450638792089,2169.836996962107,Sell,BRITANNIA
235517,2015-02-18,146.05,157.5,2015-03-04,-0.0726984126984126,30542.628540600475,Sell,NTPC
320741,2015-02-18,994.95,1372.35,2015-03-04,-0.27500273253907526,4483.392028096588,Sell,TATAELXSI
255837,2015-02-18,154.75,154.45,2015-03-04,0.0019423761735191114,28825.53084558772,Sell,POWERGRID
186413,2015-03-04,188.55,175.15,2015-03-18,-0.0710686820472024,23869.147542577855,Buy,JINDALSTEL
127687,2015-03-04,17.2,15.65,2015-03-18,-0.09011627906976738,261658.59122982877,Buy,GMRINFRA
147556,2015-03-04,76.25,73.25,2015-03-18,-0.03934426229508192,59023.315005285964,Buy,IBREALEST
225418,2015-03-04,88.05,100.5,2015-03-18,0.141396933560477,51113.319354378815,Buy,NCC
245694,2015-03-04,265.45,321.95,2015-03-18,0.21284611037860235,16954.33327991356,Buy,PCJEWELLER
141463,2015-03-04,113.75,113.95,2015-03-18,0.0017582417582417964,39565.07928925763,Buy,HDIL
304931,2015-03-04,421.7,437.15,2015-03-18,0.03663741996680092,10672.344721728847,Buy,SUNTV
182101,2015-03-04,416.6,497.7,2015-03-18,0.19467114738358138,10802.99512518736,Buy,JETAIRWAYS
171282,2015-03-04,103.6,94.6,2015-03-18,-0.08687258687258692,43441.3877331376,Buy,INDIACEM
193004,2015-03-04,1643.25,1552.35,2015-03-18,-0.05531720675490648,2738.796755912402,Buy,JUBLFOOD
322360,2015-03-04,158.35,155.85,2015-03-18,0.01604106512672443,28421.39418473669,Sell,TATAGLOBAL
216475,2015-03-04,3678.4,3664.9,2015-03-18,0.003683593003901864,1223.50145964361,Sell,MARUTI
69549,2015-03-04,2152.5,2196.65,2015-03-18,-0.020098786788974143,2090.8375234160535,Sell,BRITANNIA
175973,2015-03-04,908.2,903.2,2015-03-18,0.005535872453498625,4955.436874205081,Sell,INDUSINDBK
271012,2015-03-04,887.85,868.65,2015-03-18,0.022103263685028463,5069.018155266154,Sell,RELIANCE
347659,2015-03-04,3310.3,2935.7,2015-03-18,0.1276015941683415,1359.552840876372,Sell,ULTRACEMCO
87812,2015-03-04,727.05,711.95,2015-03-18,0.021209354589507567,6190.121407266426,Sell,CIPLA
368862,2015-03-04,856.65,855.7,2015-03-18,0.0011102021736588696,5253.636571707296,Sell,YESBANK
158368,2015-03-04,179.05,169.55,2015-03-18,0.05603066941905044,25135.592120374502,Sell,IDFC
253554,2015-03-04,591.25,626.35,2015-03-18,-0.05603895585535246,7611.886290322292,Sell,PIDILITIND
186422,2015-03-18,175.15,155.55,2015-04-01,-0.11190408221524406,25768.570065606807,Buy,JINDALSTEL
320761,2015-03-18,1210.15,1272.95,2015-04-01,0.051894393257034155,3729.591411801043,Buy,TATAELXSI
153110,2015-03-18,77.35,72.8,2015-04-01,-0.05882352941176472,58349.90364565007,Buy,IDBI
12584,2015-03-18,50.15,47.75,2015-04-01,-0.047856430707876374,89997.30901278231,Buy,ADANIPOWER
225427,2015-03-18,100.5,110.55,2015-04-01,0.09999999999999987,44909.1049451844,Buy,NCC
189548,2015-03-18,25.9,25.05,2015-04-01,-0.03281853281853275,174261.1987255225,Buy,JPASSOCIAT
198164,2015-03-18,192.4,188.5,2015-04-01,-0.020270270270270285,23458.238289974182,Buy,KPIT
83130,2015-03-18,576.95,675.35,2015-04-01,0.17055204090475762,7822.8010174036435,Buy,CENTURYTEX
342501,2015-03-18,278.85,254.8,2015-04-01,-0.08624708624708632,16185.637608000832,Buy,TVSMOTOR
193901,2015-03-18,1268.6,1328.85,2015-04-01,0.047493299700457126,3557.752677747937,Buy,JUSTDIAL
2272,2015-03-18,1680.2,1666.7,2015-04-01,0.00809983800323999,2686.207027134289,Sell,ABIRLANUVO
191293,2015-03-18,117.85,119.3,2015-04-01,-0.01215423302598495,38297.53964353867,Sell,JSWENERGY
216484,2015-03-18,3664.9,3644.7,2015-04-01,0.005542294290339367,1231.5111045297367,Sell,MARUTI
176979,2015-03-18,380.05,384.95,2015-04-01,-0.012728925834523896,11875.713845523043,Sell,INFRATEL
69558,2015-03-18,2196.65,2177.55,2015-04-01,0.008771325572317412,2054.65825096899,Sell,BRITANNIA
35885,2015-03-18,1440.85,1390.0,2015-04-01,0.03658273381294963,3132.432277468878,Sell,APOLLOHOSP
108721,2015-03-18,164.5,159.7,2015-04-01,0.030056355666875367,27436.869586571625,Sell,DLF
103216,2015-03-18,284.1,266.55,2015-04-01,0.0658413055711875,15886.536596237354,Sell,DABUR
142815,2015-03-18,2675.35,2655.85,2015-04-01,0.007342282131897582,1687.0185385056284,Sell,HEROMOTOCO
134436,2015-03-18,964.0,92.85,2015-04-01,0.0,4681.913949160822,Sell,GRANULES
134446,2015-04-01,92.85,98.3,2015-04-15,0.05869682283252553,48323.24674765228,Buy,GRANULES
16731,2015-04-01,1223.3,1377.05,2015-04-15,0.12568462355922505,3667.7948667698147,Buy,AJANTPHARM
225437,2015-04-01,110.55,105.45,2015-04-15,-0.046132971506105735,40586.28186810958,Buy,NCC
302291,2015-04-01,1198.65,1198.5,2015-04-15,-0.00012514078338132784,3743.2223422346087,Buy,STAR
320771,2015-04-01,1272.95,1304.0,2015-04-15,0.024392159943438463,3524.7366043595694,Buy,TATAELXSI
83140,2015-04-01,675.35,749.55,2015-04-15,0.10986895683719533,6643.686178306824,Buy,CENTURYTEX
155558,2015-04-01,189.65,198.7,2015-04-15,0.04771948325863429,23658.388929710065,Buy,IDEA
52074,2015-04-01,1139.2,1098.05,2015-04-15,-0.036121839887640506,3938.5651865515397,Buy,BEML
182120,2015-04-01,489.7,471.1,2015-04-15,-0.03798243822748615,9162.371779700867,Buy,JETAIRWAYS
193911,2015-04-01,1328.85,1253.4,2015-04-15,-0.05677841742860357,3376.46345375288,Buy,JUSTDIAL
309194,2015-04-01,103.4,110.6,2015-04-15,-0.06509945750452073,43392.78008239375,Sell,SYNDIBANK
216494,2015-04-01,3644.7,3680.25,2015-04-15,-0.009659669859384601,1231.0515160423395,Sell,MARUTI
248892,2015-04-01,175.9,186.3,2015-04-15,-0.05582393988191092,25507.75133893982,Sell,PETRONET
166610,2015-04-01,412.3,422.5,2015-04-15,-0.02414201183431952,10882.399855734935,Sell,IGL
6973,2015-04-01,1585.9,1614.55,2015-04-15,-0.01774488247499295,2829.190655476079,Sell,ACC
271031,2015-04-01,836.05,923.65,2015-04-15,-0.0948411194716614,5366.680773302452,Sell,RELIANCE
242294,2015-04-01,210.3,229.3,2015-04-15,-0.0828608809419974,21335.299384305818,Sell,ORIENTBANK
255867,2015-04-01,146.45,151.55,2015-04-15,-0.03365225998020471,30637.169412902113,Sell,POWERGRID
330197,2015-04-01,2542.65,2627.75,2015-04-15,-0.03238512035010932,1764.620950787373,Sell,TCS
351236,2015-04-01,162.05,165.7,2015-04-15,-0.022027761013880376,27687.83375821977,Sell,UNIONBANK
134453,2015-04-15,98.3,81.4,2015-04-29,-0.17192268565615454,44920.74148338815,Buy,GRANULES
16738,2015-04-15,1377.05,1278.9,2015-04-29,-0.0712755528121708,3206.643831245819,Buy,AJANTPHARM
141489,2015-04-15,134.85,114.35,2015-04-29,-0.15202076381164253,32745.338433941826,Buy,HDIL
83147,2015-04-15,749.55,709.25,2015-04-29,-0.05376559268894665,5891.146538345748,Buy,CENTURYTEX
320778,2015-04-15,1304.0,1135.6,2015-04-29,-0.12914110429447856,3386.2798219455944,Buy,TATAELXSI
338756,2015-04-15,39.7,34.5,2015-04-29,-0.1309823677581865,111226.92412637417,Buy,TV18BRDCST
193918,2015-04-15,1253.4,1056.0,2015-04-29,-0.15749162278602213,3522.9845921629603,Buy,JUSTDIAL
171308,2015-04-15,104.8,89.85,2015-04-29,-0.14265267175572527,42134.62679214747,Buy,INDIACEM
127713,2015-04-15,17.95,15.1,2015-04-29,-0.15877437325905286,246000.49514301142,Buy,GMRINFRA
302298,2015-04-15,1198.5,1022.2,2015-04-29,-0.14710054234459735,3684.362860089324,Buy,STAR
6980,2015-04-15,1614.55,1484.45,2015-04-29,0.08764188756778601,2734.947129427429,Sell,ACC
253580,2015-04-15,589.95,554.45,2015-04-29,0.06402741455496441,7484.886664661504,Sell,PIDILITIND
27288,2015-04-15,259.95,238.3,2015-04-29,0.09085186739404105,16986.762407451646,Sell,AMBUJACEM
76245,2015-04-15,468.55,449.8,2015-04-29,0.04168519341929744,9424.199952656183,Sell,CASTROLIND
351243,2015-04-15,165.7,142.25,2015-04-29,0.1648506151142355,26648.81646238416,Sell,UNIONBANK
230341,2015-04-15,374.75,359.0,2015-04-29,0.04387186629526463,11783.079086903415,Sell,NIITTECH
289274,2015-04-15,25.45,24.85,2015-04-29,0.024144869215291687,173505.26081795894,Sell,SOUTHBANK
142832,2015-04-15,2524.55,2372.1,2015-04-29,0.06426794823152493,1749.1073212323204,Sell,HEROMOTOCO
342518,2015-04-15,251.3,236.95,2015-04-29,0.06056129985228953,17571.463938786528,Sell,TVSMOTOR
216501,2015-04-15,3680.25,3766.2,2015-04-29,-0.022821411502309985,1199.8393826009253,Sell,MARUTI
141499,2015-04-29,114.35,110.8,2015-05-13,-0.031045037166593792,38429.34273306786,Buy,HDIL
83157,2015-04-29,709.25,625.15,2015-05-13,-0.11857596052167785,6195.834108602481,Buy,CENTURYTEX
338766,2015-04-29,34.5,32.4,2015-05-13,-0.0608695652173914,127373.77801525536,Buy,TV18BRDCST
293963,2015-04-29,1037.3,920.75,2015-05-13,-0.1123590089655837,4236.378426228006,Buy,SRF
171318,2015-04-29,89.85,89.35,2015-05-13,-0.005564830272676735,48908.12845327001,Buy,INDIACEM
261666,2015-04-29,61.65,64.3,2015-05-13,0.042984590429845815,71279.72978955896,Buy,RCOM
320788,2015-04-29,1135.6,1153.15,2015-05-13,0.015454385346953314,3869.6683176526158,Buy,TATAELXSI
155575,2015-04-29,181.55,168.25,2015-05-13,-0.07325805563205734,24204.876571337427,Buy,IDEA
125148,2015-04-29,860.25,889.0,2015-05-13,0.033420517291484986,5108.277060768742,Buy,GLENMARK
352046,2015-04-29,468.65,507.8,2015-05-13,0.08353782140189914,9376.710426813848,Buy,UPL
27298,2015-04-29,238.3,235.15,2015-05-13,0.013395704869232361,18440.60151710579,Sell,AMBUJACEM
253590,2015-04-29,554.45,584.55,2015-05-13,-0.051492601146180705,7925.6837253608255,Sell,PIDILITIND
142842,2015-04-29,2372.1,2503.75,2015-05-13,-0.052581128307538694,1852.5337639755112,Sell,HEROMOTOCO
304967,2015-04-29,348.25,350.55,2015-05-13,-0.006561118242761399,12618.507800506273,Sell,SUNTV
213149,2015-04-29,1744.1,1689.5,2015-05-13,0.03231725362533289,2519.5776283047476,Sell,LUPIN
351253,2015-04-29,142.25,154.6,2015-05-13,-0.07988357050452777,30892.05863990376,Sell,UNIONBANK
108748,2015-04-29,133.75,125.0,2015-05-13,0.07000000000000006,32855.2922730939,Sell,DLF
361843,2015-04-29,541.65,542.25,2015-05-13,-0.0011065006915629283,8112.979491417539,Sell,WIPRO
200486,2015-04-29,882.4,850.1,2015-05-13,0.037995529937654426,4980.04911777687,Sell,KSCL
342528,2015-04-29,236.95,220.1,2015-05-13,0.07655611085870051,18545.665083461954,Sell,TVSMOTOR
118135,2015-05-13,18089.55,18363.05,2015-05-27,0.015119226293633714,243.7315397267188,Buy,EICHERMOT
2308,2015-05-13,1827.7,1809.85,2015-05-27,-0.009766373037150555,2412.3181454634055,Buy,ABIRLANUVO
352055,2015-05-13,507.8,537.1,2015-05-27,0.05769988184324548,8682.540123008006,Buy,UPL
9552,2015-05-13,722.2,790.5,2015-05-27,0.09457214068125164,6104.948593829225,Buy,ADANIENT
230360,2015-05-13,370.35,382.6,2015-05-27,0.03307681922505745,11904.938232654153,Buy,NIITTECH
10786,2015-05-13,340.45,338.9,2015-05-27,-0.004552797767660488,12950.488689861848,Buy,ADANIPORTS
327149,2015-05-13,359.5,328.15,2015-05-27,-0.08720445062586935,12264.238871942882,Buy,TATASTEEL
103987,2015-05-13,122.45,131.25,2015-05-27,0.0718660677827685,36006.48325409119,Buy,DCBBANK
16757,2015-05-13,1274.2,1454.4,2015-05-27,0.14142206874901908,3460.20552069021,Buy,AJANTPHARM
93870,2015-05-13,1788.1,1736.65,2015-05-27,-0.02877355852580943,2465.7423379360584,Buy,CONCOR
361852,2015-05-13,542.25,552.35,2015-05-27,-0.01828550737756862,8130.924618650928,Sell,WIPRO
255893,2015-05-13,140.85,143.2,2015-05-27,-0.01641061452513959,31302.76091205869,Sell,POWERGRID
298486,2015-05-13,813.1,834.25,2015-05-27,-0.025352112676056304,5422.449728770712,Sell,SRTRANSFIN
120945,2015-05-13,152.25,155.0,2015-05-27,-0.01774193548387093,28958.908863471042,Sell,EXIDEIND
198200,2015-05-13,101.05,103.55,2015-05-27,-0.024142926122646013,43631.80479429457,Sell,KPIT
200495,2015-05-13,850.1,850.4,2015-05-27,-0.00035277516462839387,5186.441447433791,Sell,KSCL
78475,2015-05-13,718.85,759.1,2015-05-27,-0.053023317086022925,6133.399004609398,Sell,CEATLTD
227289,2015-05-13,19.0,19.5,2015-05-27,-0.02564102564102566,232052.3091822877,Sell,NHPC
259065,2015-05-13,66.65,67.15,2015-05-27,-0.007446016381235987,66151.4459784466,Sell,PTC
189584,2015-05-13,19.0,17.75,2015-05-27,0.07042253521126751,232052.3091822877,Sell,JPASSOCIAT
106409,2015-05-27,98.6,99.95,2015-06-10,0.013691683569979851,44306.915169994434,Buy,DISHTV
366066,2015-05-27,1575.55,1368.65,2015-06-10,-0.13131922185903322,2772.7852722931366,Buy,WOCKPHARMA
193059,2015-05-27,1758.1,1730.6,2015-06-10,-0.01564188612706896,2484.8767622782843,Buy,JUBLFOOD
357172,2015-05-27,336.85,343.05,2015-06-10,0.018405818613626224,12969.160860209146,Buy,VOLTAS
9562,2015-05-27,790.5,100.6,2015-06-10,-0.8727387729285263,5526.453935182101,Buy,ADANIENT
118145,2015-05-27,18363.05,17592.65,2015-06-10,-0.04195381486191008,237.90502317215558,Buy,EICHERMOT
302327,2015-05-27,1224.95,1140.95,2015-06-10,-0.0685742275194906,3566.400127157395,Buy,STAR
2318,2015-05-27,1809.85,1736.1,2015-06-10,-0.040749233361880854,2413.8253644011666,Buy,ABIRLANUVO
16767,2015-05-27,1454.4,1508.9,2015-06-10,0.0374724972497249,3003.75538762476,Buy,AJANTPHARM
351272,2015-05-27,168.85,149.35,2015-06-10,-0.11548711874444773,25873.03426568819,Buy,UNIONBANK
166646,2015-05-27,406.95,386.8,2015-06-10,0.05209410548086857,10735.131676524023,Sell,IGL
337428,2015-05-27,160.45,145.85,2015-06-10,0.10010284538909842,27227.55896392304,Sell,TORNTPOWER
280105,2015-05-27,66.3,62.95,2015-06-10,0.053216838760921314,65892.33538101737,Sell,SAIL
158423,2015-05-27,153.75,147.0,2015-06-10,0.04591836734693877,28414.06072039968,Sell,IDFC
259075,2015-05-27,67.15,60.7,2015-06-10,0.10626029654036251,65058.25518632094,Sell,PTC
72082,2015-05-27,190.9,184.7,2015-06-10,0.03356794802382246,22884.55649953615,Sell,CAIRN
227299,2015-05-27,19.5,19.1,2015-06-10,0.020942408376963373,224033.94029545903,Sell,NHPC
189594,2015-05-27,17.75,11.9,2015-06-10,0.4915966386554622,246121.79356402543,Sell,JPASSOCIAT
155594,2015-05-27,170.05,175.5,2015-06-10,-0.031054131054131018,25690.454782484274,Sell,IDEA
235583,2015-05-27,134.25,140.0,2015-06-10,-0.04107142857142854,32541.242724480082,Sell,NTPC
9572,2015-06-10,100.6,97.15,2015-06-24,-0.03429423459244518,43649.24148047634,Buy,ADANIENT
106419,2015-06-10,99.95,102.1,2015-06-24,0.02151075537768876,43933.103481099744,Buy,DISHTV
52120,2015-06-10,1219.25,1240.4,2015-06-24,0.01734672954685257,3601.4875480302803,Buy,BEML
177035,2015-06-10,443.3,463.35,2015-06-24,0.04522896458380332,9905.512503803111,Buy,INFRATEL
357182,2015-06-10,343.05,338.75,2015-06-24,-0.012534615945197558,12800.21481689526,Buy,VOLTAS
16777,2015-06-10,1508.9,1556.05,2015-06-24,0.03124792895486772,2910.142284403154,Buy,AJANTPHARM
293992,2015-06-10,1074.45,1109.15,2015-06-24,0.03229559309414132,4086.8478690827114,Buy,SRF
366076,2015-06-10,1368.65,1441.5,2015-06-24,0.053227633069082625,3208.353993304292,Buy,WOCKPHARMA
302337,2015-06-10,1140.95,1168.75,2015-06-24,0.024365660195451166,3848.6469108514125,Buy,STAR
69614,2015-06-10,2597.35,2692.65,2015-06-24,0.03669124299767068,1690.6130066937146,Buy,BRITANNIA
87877,2015-06-10,592.75,621.75,2015-06-24,-0.04664254121431444,7408.036597108257,Sell,CIPLA
225483,2015-06-10,73.45,78.7,2015-06-24,-0.06670902160101655,59783.71263357276,Sell,NCC
324383,2015-06-10,281.9,270.25,2015-06-24,0.043108233117483685,15576.84885752366,Sell,TATAMTRDVR
